quote_id,request_date,customer_age,gender,region,channel,price_offered,discount_percent,previous_policy,converted
101524,05-03-2023,46,F,East,Online,1447.38,5,0,0
101525,05-03-2023,46,M,South,Call Center,1659.13,10,1,0
101526,05-03-2023,61,F,South,Agent,1050.58,10,1,0
101527,05-03-2023,33,M,West,Call Center,1493.3,5,0,0
101528,05-03-2023,61,M,West,Online,1295.99,20,1,0
101529,05-03-2023,64,M,South,Call Center,1326.19,20,1,1
101530,05-03-2023,27,M,West,Call Center,1960.92,10,1,0
101531,05-03-2023,47,M,South,Online,1182.69,10,1,1
101532,05-03-2023,42,F,East,Online,1311.25,15,0,0
101533,05-03-2023,56,M,North,Agent,1509.89,20,1,1
101534,05-03-2023,37,F,West,Online,1863.03,5,0,1
101535,05-03-2023,22,F,North,Agent,1416.67,10,1,1
101536,06-03-2023,18,F,South,Call Center,1743.87,10,1,1
101537,06-03-2023,47,M,South,Call Center,1856.37,15,0,0
101538,06-03-2023,20,M,South,Agent,1310.02,15,0,0
101539,06-03-2023,62,M,North,Online,1392.75,15,1,0
101540,06-03-2023,31,F,South,Online,1356.56,0,1,0
101541,06-03-2023,47,M,West,Call Center,1832.86,5,1,1
101542,06-03-2023,21,M,East,Agent,1044.35,0,0,0
101543,06-03-2023,35,F,East,Call Center,1308.42,10,1,1
101544,06-03-2023,54,F,West,Call Center,1679.41,15,1,0
101545,06-03-2023,42,F,East,Online,1565.44,15,0,0
101546,06-03-2023,18,F,North,Agent,1436.29,15,1,1
101547,06-03-2023,63,F,South,Call Center,1539.95,20,1,0
101548,06-03-2023,32,F,South,Online,1197.58,5,1,0
101549,06-03-2023,26,M,South,Call Center,1430.72,0,0,0
101550,06-03-2023,32,F,North,Call Center,1501.7,5,1,1
101551,06-03-2023,41,M,North,Online,1901.19,15,1,1
101552,06-03-2023,21,M,North,Online,1260.84,10,1,1
101553,06-03-2023,29,M,West,Agent,1867.83,20,1,0
101554,06-03-2023,54,F,North,Call Center,1644.24,5,0,0
101555,06-03-2023,54,M,East,Agent,1020.34,10,1,0
101556,06-03-2023,60,F,West,Online,1724.63,15,1,0
101557,06-03-2023,23,F,West,Online,1035.55,15,1,0
101558,06-03-2023,56,M,West,Call Center,1997.38,15,1,0
101559,06-03-2023,63,F,North,Agent,1872.64,15,0,0
101560,07-03-2023,41,M,West,Agent,1297.34,20,1,0
101561,07-03-2023,28,M,North,Call Center,1257.41,20,1,0
101562,07-03-2023,30,F,North,Call Center,1381.44,5,0,0
101563,07-03-2023,51,M,West,Agent,1356.17,15,1,0
101564,07-03-2023,42,M,South,Online,1372.34,20,0,0
101565,07-03-2023,24,M,South,Online,1318.28,10,1,0
101566,07-03-2023,21,F,West,Call Center,1621.13,20,0,1
101567,07-03-2023,25,M,South,Agent,1164.26,20,0,0
101568,07-03-2023,37,F,East,Agent,1845.98,5,1,1
101569,07-03-2023,46,F,East,Agent,1812.4,20,0,0
101570,07-03-2023,62,M,North,Online,1476.48,10,0,0
101571,07-03-2023,63,M,South,Online,1852.73,15,1,0
101572,07-03-2023,27,F,East,Agent,1247.15,0,1,0
101573,07-03-2023,60,F,West,Agent,1017.57,5,1,0
101574,07-03-2023,51,M,South,Call Center,1619.21,10,1,0
101575,07-03-2023,43,M,East,Call Center,1457.91,5,1,1
101576,07-03-2023,58,F,East,Agent,1567.16,15,1,0
101577,07-03-2023,20,F,West,Agent,1899.34,20,1,0
101578,07-03-2023,23,F,North,Online,1969.93,20,1,0
101579,07-03-2023,22,F,West,Agent,1634.45,10,1,0
101580,07-03-2023,22,F,North,Call Center,1764.06,15,0,1
101581,07-03-2023,64,M,East,Online,1083.81,0,0,0
101582,07-03-2023,40,F,North,Call Center,1160.72,0,0,0
101583,07-03-2023,26,F,East,Call Center,1733.2,20,0,0
101584,08-03-2023,52,M,East,Online,1431.37,15,0,0
101585,08-03-2023,37,M,South,Call Center,1445.97,15,0,0
101586,08-03-2023,59,F,North,Agent,1308.61,10,0,0
101587,08-03-2023,52,F,North,Call Center,1607.36,0,1,1
101588,08-03-2023,35,M,North,Online,1185.17,10,0,0
101589,08-03-2023,34,F,West,Online,1626.92,5,0,0
101590,08-03-2023,41,F,South,Online,1173.8,15,0,1
101591,08-03-2023,20,M,South,Call Center,1063.83,0,0,0
101592,08-03-2023,49,F,South,Agent,1330.36,10,0,0
101593,08-03-2023,52,M,West,Online,1231.14,20,1,1
101594,08-03-2023,55,M,North,Agent,1888.99,5,0,0
101595,08-03-2023,30,M,North,Online,1054.95,10,0,0
101596,08-03-2023,64,M,North,Agent,1176.61,20,1,0
101597,08-03-2023,42,F,South,Agent,1548.72,0,0,1
101598,08-03-2023,26,M,South,Agent,1481.07,0,1,0
101599,08-03-2023,21,F,East,Online,1045.85,5,1,1
101600,08-03-2023,31,F,West,Call Center,1007.25,20,1,0
101601,08-03-2023,54,F,West,Call Center,1988.07,15,0,0
101602,08-03-2023,51,F,South,Call Center,1658.83,0,0,0
101603,08-03-2023,28,F,East,Agent,1365.41,15,1,0
101604,08-03-2023,58,M,North,Online,1470.43,15,0,1
101605,08-03-2023,20,M,South,Agent,1266.55,10,0,1
101606,08-03-2023,45,M,West,Online,1344.87,10,1,0
101607,08-03-2023,46,M,West,Agent,1649.04,0,1,0
101608,09-03-2023,26,F,West,Online,1882.81,15,0,0
101609,09-03-2023,20,M,North,Online,1184.13,10,1,0
101610,09-03-2023,42,F,West,Online,1840.36,20,1,0
101611,09-03-2023,51,F,North,Agent,1121.56,20,0,1
101612,09-03-2023,29,M,North,Call Center,1214.99,20,0,0
101613,09-03-2023,59,M,North,Agent,1037.18,20,1,0
101614,09-03-2023,26,M,South,Agent,1140.81,15,0,1
101615,09-03-2023,32,M,North,Online,1917.3,20,0,0
101616,09-03-2023,57,F,East,Online,1459.44,15,0,1
101617,09-03-2023,42,F,West,Call Center,1077.67,0,0,1
101618,09-03-2023,22,M,South,Call Center,1959.73,0,0,0
101619,09-03-2023,28,F,West,Online,1878.99,20,0,0
101620,09-03-2023,51,F,North,Call Center,1754.68,20,1,0
101621,09-03-2023,41,F,South,Call Center,1933.47,20,1,1
101622,09-03-2023,32,M,East,Online,1220.13,0,1,0
101623,09-03-2023,55,F,North,Agent,1836.37,10,1,1
101624,09-03-2023,25,M,West,Call Center,1689.99,0,1,0
101625,09-03-2023,22,M,East,Online,1869.76,20,0,0
101626,09-03-2023,43,F,North,Call Center,1796.91,10,0,1
101627,09-03-2023,35,F,East,Call Center,1346.5,10,1,0
101628,09-03-2023,23,M,North,Online,1774.4,5,0,1
101629,09-03-2023,54,F,South,Call Center,1262.46,15,1,0
101630,09-03-2023,30,F,North,Call Center,1328.59,20,0,0
101631,09-03-2023,45,M,South,Call Center,1107.91,15,1,0
101632,10-03-2023,22,M,North,Agent,1935.08,5,0,1
101633,10-03-2023,30,M,North,Agent,1291,15,1,1
101634,10-03-2023,34,M,West,Call Center,1520.62,20,0,1
101635,10-03-2023,57,F,East,Online,1391.33,5,1,0
101636,10-03-2023,62,F,East,Call Center,1959.93,15,0,0
101637,10-03-2023,49,M,East,Call Center,1335.05,0,0,0
101638,10-03-2023,46,M,North,Agent,1778.55,10,1,0
101639,10-03-2023,20,M,North,Agent,1855.42,5,1,1
101640,10-03-2023,57,F,North,Agent,1435.61,0,1,1
101641,10-03-2023,51,M,South,Call Center,1378.17,20,1,0
101642,10-03-2023,57,F,South,Call Center,1747.75,10,1,1
101643,10-03-2023,44,M,West,Online,1912.9,5,1,1
101644,10-03-2023,30,M,North,Call Center,1754.93,10,1,1
101645,10-03-2023,62,M,East,Call Center,1227.13,5,1,0
101646,10-03-2023,50,F,East,Agent,1888.31,5,0,1
101647,10-03-2023,23,F,West,Agent,1387.58,15,0,0
101648,10-03-2023,41,F,East,Agent,1576.23,10,0,0
101649,10-03-2023,36,M,West,Agent,1831.44,10,0,0
101650,10-03-2023,33,F,North,Agent,1188.39,0,1,0
101651,10-03-2023,57,F,East,Online,1784.51,20,0,0
101652,10-03-2023,45,M,North,Online,1596.16,0,0,0
101653,10-03-2023,50,M,South,Online,1893.34,15,1,1
101654,10-03-2023,58,F,East,Agent,1171.97,5,0,0
101655,10-03-2023,30,F,South,Agent,1420.68,15,1,0
101656,11-03-2023,60,F,East,Agent,1832.84,15,0,0
101657,11-03-2023,62,F,North,Online,1019.23,0,0,0
101658,11-03-2023,42,M,West,Agent,1112.2,5,1,0
101659,11-03-2023,59,M,North,Online,1990.57,20,1,0
101660,11-03-2023,53,M,North,Agent,1280.39,15,0,1
101661,11-03-2023,44,F,North,Call Center,1975.54,20,0,1
101662,11-03-2023,55,F,East,Online,1182.53,5,0,0
101663,11-03-2023,24,M,West,Call Center,1361.09,5,1,0
101664,11-03-2023,22,M,South,Online,1752.87,0,1,0
101665,11-03-2023,60,F,North,Agent,1657.78,10,1,0
101666,11-03-2023,62,F,East,Agent,1581.12,0,1,0
101667,11-03-2023,48,M,South,Call Center,1529.9,20,1,1
101668,11-03-2023,40,M,North,Agent,1843.44,0,1,0
101669,11-03-2023,59,M,South,Online,1234.95,5,0,1
101670,11-03-2023,27,F,North,Agent,1442.47,15,1,0
101671,11-03-2023,49,F,South,Agent,1155.45,10,1,0
101672,11-03-2023,60,F,South,Online,1595.94,5,0,0
101673,11-03-2023,47,F,West,Call Center,1250.54,15,0,0
101674,11-03-2023,56,F,West,Call Center,1333.84,20,1,0
101675,11-03-2023,48,F,North,Agent,1471.25,20,1,0
101676,11-03-2023,35,M,East,Online,1026.77,20,1,0
101677,11-03-2023,53,M,West,Call Center,1091.94,0,1,0
101678,11-03-2023,19,F,South,Call Center,1685.93,20,0,0
101679,11-03-2023,31,M,West,Agent,1428.97,20,0,0
101680,12-03-2023,30,F,West,Online,1864.79,0,0,0
101681,12-03-2023,46,M,North,Call Center,1694.67,15,1,0
101682,12-03-2023,29,F,West,Agent,1008.1,5,0,0
101683,12-03-2023,56,M,West,Agent,1616.71,10,1,0
101684,12-03-2023,19,M,South,Agent,1093.72,20,0,1
101685,12-03-2023,49,F,West,Agent,1780.93,20,1,1
101686,12-03-2023,30,F,South,Call Center,1991.51,20,1,1
101687,12-03-2023,63,M,West,Online,1531.2,0,0,0
101688,12-03-2023,44,M,West,Agent,1682.78,0,0,0
101689,12-03-2023,58,F,East,Agent,1237.31,0,1,1
101690,12-03-2023,34,M,West,Call Center,1437.6,10,0,0
101691,12-03-2023,57,F,South,Agent,1856.1,5,1,0
101692,12-03-2023,48,F,South,Agent,1167.42,20,1,0
101693,12-03-2023,51,M,North,Online,1265.54,15,0,0
101694,12-03-2023,41,F,North,Agent,1445.43,20,0,0
101695,12-03-2023,62,M,East,Call Center,1712.25,20,1,0
101696,12-03-2023,52,M,South,Online,1375.88,20,1,0
101697,12-03-2023,23,F,South,Call Center,1927.73,20,1,1
101698,12-03-2023,36,M,South,Online,1094.46,5,1,0
101699,12-03-2023,47,F,East,Online,1370.8,15,1,0
101700,12-03-2023,24,F,South,Agent,1708.95,0,1,1
101701,12-03-2023,27,F,North,Agent,1225.99,15,0,0
101702,12-03-2023,58,M,East,Agent,1656.41,20,0,1
101703,12-03-2023,49,F,North,Call Center,1164.22,15,0,0
101704,13-03-2023,51,M,North,Agent,1055.98,20,1,0
101705,13-03-2023,45,F,East,Agent,1121.02,15,1,1
101706,13-03-2023,32,F,West,Online,1929.98,10,0,0
101707,13-03-2023,47,F,West,Agent,1551.75,15,0,0
101708,13-03-2023,54,M,North,Agent,1796.35,0,0,0
101709,13-03-2023,46,M,West,Agent,1332.65,0,1,0
101710,13-03-2023,39,F,South,Agent,1592.66,15,1,1
101711,13-03-2023,21,F,East,Online,1494.95,15,1,0
101712,13-03-2023,37,M,North,Agent,1945.74,5,0,0
101713,13-03-2023,49,M,South,Online,1747.57,15,0,1
101714,13-03-2023,53,M,West,Call Center,1730.54,0,0,0
101715,13-03-2023,21,F,South,Agent,1046.35,10,1,1
101716,13-03-2023,44,M,West,Agent,1549.67,0,0,0
101717,13-03-2023,34,F,North,Agent,1466.99,5,0,0
101718,13-03-2023,29,M,South,Online,1927.84,15,1,0
101719,13-03-2023,39,F,East,Agent,1257.34,10,1,1
101720,13-03-2023,34,F,North,Agent,1269.83,0,0,0
101721,13-03-2023,27,F,South,Call Center,1411.35,10,1,0
101722,13-03-2023,18,M,South,Online,1243.37,20,0,0
101723,13-03-2023,39,M,West,Online,1129.18,0,1,0
101724,13-03-2023,43,M,North,Call Center,1857.41,20,1,0
101725,13-03-2023,35,F,North,Online,1558.28,10,1,1
101726,13-03-2023,31,F,North,Agent,1861.36,15,1,0
101727,13-03-2023,64,M,North,Agent,1831.13,15,1,0
101728,14-03-2023,46,F,West,Call Center,1282.04,15,1,0
101729,14-03-2023,29,F,East,Online,1547.74,20,0,0
101730,14-03-2023,53,F,North,Online,1083.22,15,0,1
101731,14-03-2023,52,M,West,Online,1915.25,5,0,0
101732,14-03-2023,29,F,East,Call Center,1404.26,0,1,1
101733,14-03-2023,24,M,East,Agent,1393.68,0,1,0
101734,14-03-2023,46,M,West,Call Center,1302.76,10,0,1
101735,14-03-2023,28,M,North,Agent,1460.66,20,0,0
101736,14-03-2023,50,M,East,Call Center,1251.76,0,0,1
101737,14-03-2023,23,M,North,Agent,1374.85,20,1,0
101738,14-03-2023,64,F,North,Online,1799.95,10,0,1
101739,14-03-2023,32,M,South,Online,1834.26,15,0,0
101740,14-03-2023,49,M,North,Online,1304.18,10,0,0
101741,14-03-2023,28,M,South,Call Center,1469.01,5,0,0
101742,14-03-2023,40,F,East,Call Center,1873.82,15,1,1
101743,14-03-2023,43,F,West,Call Center,1052.67,15,0,0
101744,14-03-2023,51,F,South,Online,1889.14,15,0,1
101745,14-03-2023,63,F,West,Agent,1219.18,10,1,0
101746,14-03-2023,51,M,East,Online,1678.54,5,1,1
101747,14-03-2023,46,M,North,Online,1582.55,20,1,0
101748,14-03-2023,21,F,East,Agent,1552.94,10,1,0
101749,14-03-2023,34,F,West,Agent,1859.36,0,1,0
101750,14-03-2023,52,F,East,Agent,1101.57,0,0,0
101751,14-03-2023,30,F,North,Agent,1347.03,10,0,0
101752,15-03-2023,58,M,East,Online,1538.25,20,0,0
101753,15-03-2023,56,F,North,Call Center,1811.29,0,1,1
101754,15-03-2023,32,F,South,Online,1216.44,20,0,1
101755,15-03-2023,46,F,West,Agent,1802.93,15,1,0
101756,15-03-2023,46,F,North,Call Center,1399.64,10,1,0
101757,15-03-2023,28,F,North,Call Center,1188.91,15,0,0
101758,15-03-2023,49,F,East,Online,1758.99,0,1,0
101759,15-03-2023,19,F,South,Online,1090.9,20,0,0
101760,15-03-2023,64,M,North,Online,1514.77,15,1,1
101761,15-03-2023,31,M,South,Call Center,1063.88,0,0,1
101762,15-03-2023,37,M,South,Call Center,1356.42,5,1,0
101763,15-03-2023,39,M,East,Call Center,1601.08,15,1,0
101764,15-03-2023,28,M,North,Agent,1556.12,5,1,0
101765,15-03-2023,44,M,East,Agent,1404.66,5,0,1
101766,15-03-2023,20,F,West,Online,1429.05,0,1,0
101767,15-03-2023,34,F,West,Call Center,1226.77,10,0,0
101768,15-03-2023,61,M,North,Online,1455.88,20,1,1
101769,15-03-2023,45,F,South,Call Center,1953.25,0,0,0
101770,15-03-2023,46,M,North,Online,1850.45,15,1,0
101771,15-03-2023,38,F,North,Agent,1145.23,20,0,0
101772,15-03-2023,64,F,West,Call Center,1029.78,10,1,1
101773,15-03-2023,33,F,West,Agent,1933.52,0,1,0
101774,15-03-2023,54,F,South,Call Center,1526.75,10,1,1
101775,15-03-2023,37,F,South,Online,1537.84,15,0,1
101776,16-03-2023,23,F,North,Call Center,1780.72,0,1,1
101777,16-03-2023,36,M,East,Agent,1314.69,15,1,0
101778,16-03-2023,22,M,North,Call Center,1481.91,20,1,1
101779,16-03-2023,20,F,South,Online,1968.66,20,0,0
101780,16-03-2023,18,M,East,Call Center,1672.15,10,1,0
101781,16-03-2023,55,F,West,Agent,1153.75,10,0,0
101782,16-03-2023,32,M,South,Online,1133.23,20,0,0
101783,16-03-2023,51,F,South,Agent,1204.26,5,1,1
101784,16-03-2023,52,M,East,Call Center,1766.71,20,1,1
101785,16-03-2023,42,F,South,Agent,1295.38,0,0,0
101786,16-03-2023,41,M,South,Call Center,1021.39,15,0,1
101787,16-03-2023,29,F,South,Online,1944.17,20,1,1
101788,16-03-2023,35,M,South,Agent,1169.71,20,0,1
101789,16-03-2023,32,F,South,Agent,1009.56,15,0,0
101790,16-03-2023,61,F,South,Call Center,1237.13,15,1,0
101791,16-03-2023,33,F,South,Agent,1235.03,0,1,0
101792,16-03-2023,44,M,South,Agent,1422.01,15,0,0
101793,16-03-2023,25,M,West,Online,1920.39,10,0,0
101794,16-03-2023,63,M,South,Call Center,1879.18,20,1,1
101795,16-03-2023,42,F,West,Call Center,1456.89,15,0,1
101796,16-03-2023,34,M,West,Online,1410.9,0,0,0
101797,16-03-2023,46,F,North,Online,1555.01,15,1,0
101798,16-03-2023,25,M,North,Call Center,1243.45,20,0,0
101799,16-03-2023,32,M,West,Online,1052.18,5,0,0
101800,17-03-2023,44,M,West,Online,1939.22,15,0,0
101801,17-03-2023,63,M,South,Online,1186.7,10,0,1
101802,17-03-2023,24,F,North,Call Center,1198.4,20,1,0
101803,17-03-2023,20,M,East,Online,1472.46,0,0,0
101804,17-03-2023,46,M,North,Agent,1491.61,20,0,0
101805,17-03-2023,61,F,West,Agent,1018.43,5,1,0
101806,17-03-2023,41,F,West,Call Center,1147.95,0,0,1
101807,17-03-2023,20,M,South,Online,1378.15,5,0,1
101808,17-03-2023,37,M,South,Agent,1683.73,5,1,0
101809,17-03-2023,63,F,North,Call Center,1228.42,10,0,1
101810,17-03-2023,32,F,South,Agent,1423.01,15,0,0
101811,17-03-2023,42,F,East,Online,1557.35,10,0,0
101812,17-03-2023,47,M,East,Call Center,1888.59,10,0,0
101813,17-03-2023,31,M,South,Agent,1326.07,10,0,0
101814,17-03-2023,24,M,East,Call Center,1133.56,0,0,0
101815,17-03-2023,34,F,East,Agent,1489.27,15,0,0
101816,17-03-2023,61,F,North,Agent,1746.72,15,1,0
101817,17-03-2023,37,F,East,Online,1109.86,0,1,0
101818,17-03-2023,53,M,West,Online,1424.68,10,1,1
101819,17-03-2023,26,F,West,Agent,1017.79,10,0,0
101820,17-03-2023,55,M,North,Call Center,1033.56,5,1,1
101821,17-03-2023,39,F,South,Call Center,1482.95,5,1,0
101822,17-03-2023,19,M,North,Online,1298.2,20,1,1
101823,17-03-2023,41,M,South,Agent,1845.11,5,1,0
101824,18-03-2023,25,F,South,Online,1602.15,15,0,0
101825,18-03-2023,28,M,South,Agent,1453.93,0,0,0
101826,18-03-2023,30,F,South,Agent,1407.94,10,0,0
101827,18-03-2023,34,M,South,Online,1497.25,20,1,1
101828,18-03-2023,25,F,North,Call Center,1040.44,5,0,1
101829,18-03-2023,38,F,South,Online,1892.79,20,1,0
101830,18-03-2023,35,M,East,Agent,1998.3,0,0,0
101831,18-03-2023,47,F,East,Online,1181.49,0,0,0
101832,18-03-2023,35,M,South,Call Center,1120.38,20,1,0
101833,18-03-2023,63,F,East,Call Center,1143.58,20,1,1
101834,18-03-2023,64,F,West,Agent,1661.03,20,0,0
101835,18-03-2023,48,F,North,Online,1661.44,10,0,0
101836,18-03-2023,55,F,North,Call Center,1847.92,15,0,0
101837,18-03-2023,49,M,South,Online,1751.83,5,1,0
101838,18-03-2023,28,F,South,Call Center,1449.69,5,1,1
101839,18-03-2023,62,F,West,Agent,1612.86,5,1,0
101840,18-03-2023,42,M,South,Agent,1688.28,20,1,0
101841,18-03-2023,50,M,East,Online,1512.74,20,0,0
101842,18-03-2023,55,M,West,Agent,1475.65,20,1,0
101843,18-03-2023,58,M,East,Call Center,1645.1,10,1,0
101844,18-03-2023,25,M,North,Agent,1557.47,10,1,1
101845,18-03-2023,28,M,East,Call Center,1643.94,10,0,1
101846,18-03-2023,39,F,North,Call Center,1612.85,10,0,1
101847,18-03-2023,41,M,East,Agent,1719.2,0,1,1
101848,19-03-2023,58,F,North,Call Center,1642.8,10,1,0
101849,19-03-2023,34,M,South,Call Center,1519.74,10,0,0
101850,19-03-2023,29,F,East,Online,1681.8,10,0,0
101851,19-03-2023,63,F,North,Online,1449.48,5,1,1
101852,19-03-2023,49,F,East,Online,1241.67,5,0,1
101853,19-03-2023,32,M,West,Agent,1001.42,5,1,0
101854,19-03-2023,33,M,South,Online,1559.96,15,0,1
101855,19-03-2023,39,M,North,Call Center,1590.66,0,1,0
101856,19-03-2023,45,M,West,Agent,1972.05,20,1,0
101857,19-03-2023,37,F,East,Agent,1361.48,10,1,0
101858,19-03-2023,50,M,West,Agent,1394.13,5,1,0
101859,19-03-2023,27,F,East,Agent,1201.8,0,0,0
101860,19-03-2023,57,F,South,Call Center,1070.53,10,0,0
101861,19-03-2023,49,M,West,Call Center,1772.8,15,1,1
101862,19-03-2023,50,M,South,Online,1249.68,20,0,0
101863,19-03-2023,19,M,North,Agent,1608.9,10,1,1
101864,19-03-2023,50,F,East,Online,1687.77,20,0,0
101865,19-03-2023,50,M,East,Call Center,1471.24,10,1,1
101866,19-03-2023,58,F,South,Agent,1876.35,15,0,1
101867,19-03-2023,30,M,South,Call Center,1443.79,0,0,1
101868,19-03-2023,47,F,North,Online,1284.91,20,0,0
101869,19-03-2023,50,M,West,Call Center,1896.02,20,0,0
101870,19-03-2023,30,M,East,Agent,1861.56,0,1,0
101871,19-03-2023,43,F,East,Agent,1164.04,20,1,0
101872,20-03-2023,39,M,North,Online,1025.96,5,0,0
101873,20-03-2023,56,M,North,Agent,1089.99,0,0,0
101874,20-03-2023,19,M,South,Call Center,1286.55,15,0,0
101875,20-03-2023,55,M,South,Call Center,1972.26,10,0,1
101876,20-03-2023,56,M,West,Call Center,1558.52,10,1,0
101877,20-03-2023,43,M,North,Call Center,1373.26,0,0,1
101878,20-03-2023,63,M,West,Online,1888.72,5,0,0
101879,20-03-2023,32,F,North,Call Center,1453.14,15,0,0
101880,20-03-2023,51,F,East,Online,1315.24,10,0,0
101881,20-03-2023,59,M,North,Call Center,1941.22,10,0,1
101882,20-03-2023,61,M,North,Online,1849.52,5,0,1
101883,20-03-2023,57,M,East,Call Center,1843.67,20,0,1
101884,20-03-2023,28,F,North,Call Center,1512.28,0,0,0
101885,20-03-2023,20,F,West,Online,1789.44,5,1,0
101886,20-03-2023,23,M,South,Agent,1179.35,5,0,0
101887,20-03-2023,26,F,South,Agent,1573.22,5,0,0
101888,20-03-2023,23,M,West,Agent,1983.85,5,0,1
101889,20-03-2023,26,M,East,Online,1290.96,20,0,1
101890,20-03-2023,56,M,North,Agent,1794.35,15,1,0
101891,20-03-2023,48,M,West,Agent,1490.48,5,0,1
101892,20-03-2023,49,F,South,Online,1039.81,5,1,0
101893,20-03-2023,58,F,South,Agent,1763.02,0,1,0
101894,20-03-2023,29,M,West,Agent,1168.57,10,1,0
101895,20-03-2023,25,F,South,Agent,1631.47,20,1,0
101896,21-03-2023,25,F,West,Online,1085.66,5,0,0
101897,21-03-2023,45,M,South,Online,1946.87,15,1,0
101898,21-03-2023,37,F,West,Agent,1291.72,15,1,1
101899,21-03-2023,64,M,North,Agent,1226.46,15,0,0
101900,21-03-2023,24,M,North,Online,1129.14,0,1,0
101901,21-03-2023,28,M,North,Agent,1946,15,1,0
101902,21-03-2023,37,M,North,Online,1711.9,0,1,1
101903,21-03-2023,33,F,South,Agent,1741.66,20,1,0
101904,21-03-2023,21,M,East,Online,1499.4,15,0,1
101905,21-03-2023,23,F,West,Call Center,1474.73,10,1,0
101906,21-03-2023,39,M,East,Call Center,1110.02,5,0,0
101907,21-03-2023,43,M,South,Online,1559.84,20,0,0
101908,21-03-2023,20,F,South,Call Center,1246.92,10,0,0
101909,21-03-2023,58,M,East,Agent,1977.15,20,1,0
101910,21-03-2023,59,F,East,Online,1796.58,15,1,0
101911,21-03-2023,31,F,South,Online,1412.99,20,0,0
101912,21-03-2023,28,M,South,Agent,1151.34,20,0,0
101913,21-03-2023,35,M,West,Agent,1785.33,20,0,0
101914,21-03-2023,29,M,North,Online,1122.05,0,0,1
101915,21-03-2023,40,M,North,Agent,1189.33,10,0,1
101916,21-03-2023,29,M,West,Online,1211.52,15,0,1
101917,21-03-2023,30,M,East,Agent,1556.89,5,1,0
101918,21-03-2023,42,F,South,Online,1787.06,15,1,0
101919,21-03-2023,62,F,East,Agent,1314.31,15,1,1
101920,22-03-2023,36,M,North,Agent,1084.67,0,0,0
101921,22-03-2023,63,F,North,Call Center,1464.54,0,1,1
101922,22-03-2023,53,F,East,Call Center,1748.11,20,0,1
101923,22-03-2023,62,M,North,Call Center,1221.66,15,0,0
101924,22-03-2023,25,M,South,Agent,1219.92,10,1,0
101925,22-03-2023,46,F,West,Online,1947.23,0,0,1
101926,22-03-2023,49,M,East,Agent,1954.15,0,1,1
101927,22-03-2023,61,F,South,Call Center,1990.47,10,1,1
101928,22-03-2023,35,M,South,Agent,1807.66,0,1,0
101929,22-03-2023,23,F,North,Call Center,1188.18,10,0,0
101930,22-03-2023,35,F,South,Call Center,1211.98,5,0,0
101931,22-03-2023,36,F,East,Online,1340.23,10,0,0
101932,22-03-2023,39,F,South,Online,1318.13,5,1,0
101933,22-03-2023,54,M,West,Call Center,1956.53,20,0,1
